TransactionID,TransactionDate,CustomerID,ProductID,SalesChannel,ProductCategory,ProductName,DiscountRate,UnitPrice,UnitCost,Quantity,SalesAmount,CostAmount,Profit
200222,2025-12-27,C00942,P017,Online,Accessories,Wireless Mouse,0.05,38.0,18.0,2,76.0,36.0,40.0
200223,2025-04-22,C00294,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
200224,2025-09-02,C00248,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
200225,2025-02-01,C00316,P026,In‑Store,Gaming,Controller,0.0,80.0,45.0,1,80.0,45.0,35.0
200226,2025-02-05,C00630,P008,In‑Store,Tablets,Tablet 11,0.1,675.0,520.0,1,675.0,520.0,155.0
200227,2025-09-29,C00003,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,1,1260.0,1050.0,210.0
200228,2025-09-06,C00529,P004,In‑Store,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,1,1250.0,950.0,300.0
200229,2025-06-24,C00373,P025,In‑Store,Gaming,Game Console,0.15,552.5,480.0,1,552.5,480.0,72.5
200230,2025-10-18,C00898,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
200231,2025-03-16,C01069,P026,Online,Gaming,Controller,0.0,80.0,45.0,2,160.0,90.0,70.0
200232,2025-09-24,C00672,P005,In‑Store,Phones,Smartphone X,0.0,1200.0,820.0,1,1200.0,820.0,380.0
200233,2025-11-06,C00380,P011,In‑Store,TVs,4K LED TV 65,0.1,1170.0,950.0,1,1170.0,950.0,220.0
200234,2025-10-06,C00805,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,1,23.75,8.0,15.75
200235,2025-02-19,C00298,P022,In‑Store,Accessories,HDMI Cable,0.1,22.5,8.0,2,45.0,16.0,29.0
200236,2025-07-27,C01161,P015,Online,Audio,Bluetooth Speaker,0.05,171.0,110.0,1,171.0,110.0,61.0
200237,2025-09-25,C00565,P026,Online,Gaming,Controller,0.05,76.0,45.0,3,228.0,135.0,93.0
200238,2025-06-13,C00516,P020,Online,Accessories,Wireless Charger,0.05,57.0,32.0,1,57.0,32.0,25.0
200239,2025-04-10,C01112,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
200240,2025-06-06,C00278,P020,In‑Store,Accessories,Wireless Charger,0.0,60.0,32.0,4,240.0,128.0,112.0
200241,2025-08-26,C00762,P005,In‑Store,Phones,Smartphone X,0.2,960.0,820.0,1,960.0,820.0,140.0
200242,2025-03-30,C00497,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
200243,2025-10-14,C00042,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,3,75.0,24.0,51.0
200244,2025-03-23,C00250,P007,Online,Phones,Smartphone Ultra,0.15,1232.5,980.0,1,1232.5,980.0,252.5
200245,2025-05-12,C00628,P025,Online,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
200246,2025-03-06,C00013,P010,Online,TVs,4K LED TV 55,0.1,810.0,650.0,2,1620.0,1300.0,320.0
200247,2025-06-24,C00662,P004,Online,Computers,2-in-1 Convertible 13,0.1,1125.0,950.0,1,1125.0,950.0,175.0
200248,2025-08-03,C00578,P025,In‑Store,Gaming,Game Console,0.15,552.5,480.0,2,1105.0,960.0,145.0
200249,2025-02-22,C00956,P026,Online,Gaming,Controller,0.0,80.0,45.0,1,80.0,45.0,35.0
200250,2025-01-01,C01107,P006,Online,Phones,Smartphone Mini,0.15,765.0,620.0,1,765.0,620.0,145.0
200251,2025-03-01,C00907,P004,Online,Computers,2-in-1 Convertible 13,0.2,1000.0,950.0,1,1000.0,950.0,50.0
200252,2025-12-04,C00191,P012,Online,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
200253,2025-07-13,C00824,P006,In‑Store,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
200254,2025-09-01,C00332,P007,In‑Store,Phones,Smartphone Ultra,0.05,1377.5,980.0,2,2755.0,1960.0,795.0
200255,2025-06-12,C00151,P025,Online,Gaming,Game Console,0.0,650.0,480.0,2,1300.0,960.0,340.0
200256,2025-06-02,C00014,P003,In‑Store,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
200257,2025-11-06,C00822,P003,Online,Computers,Gaming Desktop,0.15,1870.0,1650.0,1,1870.0,1650.0,220.0
200258,2025-01-05,C00258,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
200259,2025-03-02,C00930,P022,In‑Store,Accessories,HDMI Cable,0.1,22.5,8.0,2,45.0,16.0,29.0
200260,2025-11-11,C00108,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,2,700.0,440.0,260.0
200261,2025-10-14,C00921,P004,In‑Store,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,2,2500.0,1900.0,600.0
200262,2025-07-31,C00064,P013,In‑Store,TVs,4K OLED TV 65,0.0,2400.0,1800.0,2,4800.0,3600.0,1200.0
200263,2025-12-20,C00698,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
200264,2025-05-05,C00496,P019,In‑Store,Accessories,USB-C Hub,0.1,49.5,28.0,2,99.0,56.0,43.0
200265,2025-10-15,C00893,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
200266,2025-10-18,C00711,P026,Online,Gaming,Controller,0.1,72.0,45.0,4,288.0,180.0,108.0
200267,2025-03-25,C00930,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
200268,2025-10-16,C00742,P023,Online,Networking,Wi‑Fi Router AX,0.1,198.0,145.0,2,396.0,290.0,106.0
200269,2025-07-27,C00261,P013,In‑Store,TVs,4K OLED TV 65,0.1,2160.0,1800.0,1,2160.0,1800.0,360.0
200270,2025-11-05,C00138,P010,In‑Store,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200271,2025-08-20,C00858,P010,In‑Store,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200272,2025-11-12,C00598,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
200273,2025-02-20,C00241,P007,In‑Store,Phones,Smartphone Ultra,0.1,1305.0,980.0,1,1305.0,980.0,325.0
200274,2025-06-17,C00895,P011,Online,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
200275,2025-02-02,C00911,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
200276,2025-04-07,C00385,P021,Online,Accessories,Phone Case,0.05,33.25,12.0,1,33.25,12.0,21.25
200277,2025-01-04,C00985,P010,In‑Store,TVs,4K LED TV 55,0.1,810.0,650.0,1,810.0,650.0,160.0
200278,2025-09-10,C00778,P020,Online,Accessories,Wireless Charger,0.1,54.0,32.0,1,54.0,32.0,22.0
200279,2025-12-13,C00184,P004,Online,Computers,2-in-1 Convertible 13,0.05,1187.5,950.0,2,2375.0,1900.0,475.0
200280,2025-10-31,C00921,P003,Online,Computers,Gaming Desktop,0.15,1870.0,1650.0,1,1870.0,1650.0,220.0
200281,2025-08-29,C01161,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
200282,2025-08-18,C00876,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
200283,2025-06-04,C01013,P009,In‑Store,Tablets,Tablet Pro 13,0.0,1100.0,770.0,1,1100.0,770.0,330.0
200284,2025-04-22,C00810,P004,In‑Store,Computers,2-in-1 Convertible 13,0.05,1187.5,950.0,1,1187.5,950.0,237.5
200285,2025-11-19,C00475,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,1,40.0,18.0,22.0
200286,2025-10-08,C00321,P017,Online,Accessories,Wireless Mouse,0.0,40.0,18.0,1,40.0,18.0,22.0
200287,2025-03-25,C00886,P007,Online,Phones,Smartphone Ultra,0.1,1305.0,980.0,1,1305.0,980.0,325.0
200288,2025-11-15,C00013,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
200289,2025-08-26,C00784,P011,In‑Store,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
200290,2025-02-12,C00771,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
200291,2025-05-05,C00253,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
200292,2025-02-13,C00173,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
200293,2025-09-07,C00320,P010,In‑Store,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
200294,2025-06-07,C00841,P017,Online,Accessories,Wireless Mouse,0.05,38.0,18.0,1,38.0,18.0,20.0
200295,2025-12-16,C00263,P010,In‑Store,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200296,2025-01-02,C00665,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
200297,2025-10-30,C00959,P010,In‑Store,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200298,2025-10-27,C00979,P020,In‑Store,Accessories,Wireless Charger,0.1,54.0,32.0,2,108.0,64.0,44.0
200299,2025-02-14,C00285,P006,Online,Phones,Smartphone Mini,0.05,855.0,620.0,1,855.0,620.0,235.0
200300,2025-01-20,C00521,P021,In‑Store,Accessories,Phone Case,0.05,33.25,12.0,1,33.25,12.0,21.25
200301,2025-11-12,C01025,P001,In‑Store,Computers,Laptop Pro 14,0.05,1710.0,1350.0,1,1710.0,1350.0,360.0
200302,2025-06-10,C00847,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
200303,2025-03-17,C00052,P009,Online,Tablets,Tablet Pro 13,0.15,935.0,770.0,2,1870.0,1540.0,330.0
200304,2025-10-22,C01099,P016,Online,Audio,Soundbar 3.1,0.05,399.0,300.0,1,399.0,300.0,99.0
200305,2025-11-03,C00767,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
200306,2025-06-29,C00875,P025,Online,Gaming,Game Console,0.0,650.0,480.0,2,1300.0,960.0,340.0
200307,2025-05-25,C00042,P015,Online,Audio,Bluetooth Speaker,0.0,180.0,110.0,1,180.0,110.0,70.0
200308,2025-06-17,C00842,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
200309,2025-03-21,C00403,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
200310,2025-03-23,C00190,P003,Online,Computers,Gaming Desktop,0.05,2090.0,1650.0,1,2090.0,1650.0,440.0
200311,2025-03-04,C00454,P010,In‑Store,TVs,4K LED TV 55,0.15,765.0,650.0,1,765.0,650.0,115.0
200312,2025-12-06,C00769,P007,In‑Store,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
200313,2025-03-20,C00850,P012,Online,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
200314,2025-06-18,C01181,P022,Online,Accessories,HDMI Cable,0.05,23.75,8.0,4,95.0,32.0,63.0
200315,2025-07-21,C00931,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
200316,2025-04-29,C00888,P012,Online,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
200317,2025-01-11,C00797,P004,Online,Computers,2-in-1 Convertible 13,0.1,1125.0,950.0,2,2250.0,1900.0,350.0
200318,2025-05-04,C00463,P003,Online,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
200319,2025-06-02,C00632,P017,In‑Store,Accessories,Wireless Mouse,0.1,36.0,18.0,2,72.0,36.0,36.0
200320,2025-01-18,C00236,P019,Online,Accessories,USB-C Hub,0.1,49.5,28.0,3,148.5,84.0,64.5
200321,2025-08-19,C00916,P025,In‑Store,Gaming,Game Console,0.05,617.5,480.0,2,1235.0,960.0,275.0
200322,2025-01-17,C00848,P022,In‑Store,Accessories,HDMI Cable,0.0,25.0,8.0,3,75.0,24.0,51.0
200323,2025-06-24,C00719,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,1,55.0,28.0,27.0
200324,2025-03-21,C00857,P021,In‑Store,Accessories,Phone Case,0.15,29.75,12.0,6,178.5,72.0,106.5
200325,2025-02-18,C00352,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
200326,2025-12-11,C01039,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,2,300.0,170.0,130.0
200327,2025-09-21,C00873,P011,In‑Store,TVs,4K LED TV 65,0.05,1235.0,950.0,2,2470.0,1900.0,570.0
200328,2025-07-08,C00513,P013,In‑Store,TVs,4K OLED TV 65,0.05,2280.0,1800.0,1,2280.0,1800.0,480.0
200329,2025-06-03,C00646,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
200330,2025-09-10,C00914,P002,In‑Store,Computers,Laptop Air 13,0.0,1400.0,1050.0,2,2800.0,2100.0,700.0
200331,2025-07-17,C01024,P019,Online,Accessories,USB-C Hub,0.0,55.0,28.0,1,55.0,28.0,27.0
200332,2025-08-26,C01047,P007,In‑Store,Phones,Smartphone Ultra,0.0,1450.0,980.0,2,2900.0,1960.0,940.0
200333,2025-08-17,C00110,P006,Online,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
200334,2025-06-02,C00116,P012,Online,TVs,4K OLED TV 55,0.05,1520.0,1200.0,1,1520.0,1200.0,320.0
200335,2025-12-06,C00611,P026,Online,Gaming,Controller,0.0,80.0,45.0,2,160.0,90.0,70.0
200336,2025-02-28,C00162,P007,In‑Store,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
200337,2025-04-16,C00485,P016,In‑Store,Audio,Soundbar 3.1,0.1,378.0,300.0,1,378.0,300.0,78.0
200338,2025-08-01,C00612,P015,Online,Audio,Bluetooth Speaker,0.05,171.0,110.0,3,513.0,330.0,183.0
200339,2025-06-03,C01101,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
200340,2025-03-09,C01092,P003,Online,Computers,Gaming Desktop,0.0,2200.0,1650.0,1,2200.0,1650.0,550.0
200341,2025-06-15,C00088,P024,In‑Store,Networking,Mesh Wi‑Fi 2‑Pack,0.05,361.0,260.0,2,722.0,520.0,202.0
200342,2025-02-12,C00136,P006,Online,Phones,Smartphone Mini,0.05,855.0,620.0,2,1710.0,1240.0,470.0
200343,2025-07-07,C00425,P023,In‑Store,Networking,Wi‑Fi Router AX,0.1,198.0,145.0,1,198.0,145.0,53.0
200344,2025-12-30,C00190,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
200345,2025-04-29,C00313,P017,Online,Accessories,Wireless Mouse,0.1,36.0,18.0,5,180.0,90.0,90.0
200346,2025-09-10,C00619,P012,Online,TVs,4K OLED TV 55,0.15,1360.0,1200.0,1,1360.0,1200.0,160.0
200347,2025-01-30,C00138,P005,Online,Phones,Smartphone X,0.0,1200.0,820.0,2,2400.0,1640.0,760.0
200348,2025-05-13,C01134,P011,In‑Store,TVs,4K LED TV 65,0.1,1170.0,950.0,1,1170.0,950.0,220.0
200349,2025-12-30,C00877,P008,In‑Store,Tablets,Tablet 11,0.05,712.5,520.0,1,712.5,520.0,192.5
200350,2025-12-05,C00255,P002,Online,Computers,Laptop Air 13,0.1,1260.0,1050.0,2,2520.0,2100.0,420.0
200351,2025-10-28,C00162,P016,In‑Store,Audio,Soundbar 3.1,0.0,420.0,300.0,2,840.0,600.0,240.0
200352,2025-05-15,C00666,P002,Online,Computers,Laptop Air 13,0.0,1400.0,1050.0,1,1400.0,1050.0,350.0
200353,2025-02-11,C00826,P021,Online,Accessories,Phone Case,0.05,33.25,12.0,4,133.0,48.0,85.0
200354,2025-10-09,C00572,P012,In‑Store,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
200355,2025-06-28,C00913,P008,In‑Store,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
200356,2025-02-16,C00547,P006,Online,Phones,Smartphone Mini,0.2,720.0,620.0,2,1440.0,1240.0,200.0
200357,2025-05-05,C00958,P006,In‑Store,Phones,Smartphone Mini,0.05,855.0,620.0,1,855.0,620.0,235.0
200358,2025-01-04,C00327,P025,Online,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
200359,2025-01-01,C00929,P023,Online,Networking,Wi‑Fi Router AX,0.05,209.0,145.0,1,209.0,145.0,64.0
200360,2025-02-20,C00712,P025,In‑Store,Gaming,Game Console,0.2,520.0,480.0,2,1040.0,960.0,80.0
200361,2025-04-22,C00275,P020,In‑Store,Accessories,Wireless Charger,0.0,60.0,32.0,5,300.0,160.0,140.0
200362,2025-06-02,C00805,P025,In‑Store,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
200363,2025-01-09,C01151,P003,Online,Computers,Gaming Desktop,0.1,1980.0,1650.0,1,1980.0,1650.0,330.0
200364,2025-06-26,C00391,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200365,2025-08-14,C00743,P022,Online,Accessories,HDMI Cable,0.0,25.0,8.0,5,125.0,40.0,85.0
200366,2025-05-18,C00561,P018,In‑Store,Accessories,Mechanical Keyboard,0.1,135.0,85.0,1,135.0,85.0,50.0
200367,2025-11-15,C00484,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
200368,2025-01-04,C00206,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
200369,2025-12-29,C00685,P013,Online,TVs,4K OLED TV 65,0.0,2400.0,1800.0,1,2400.0,1800.0,600.0
200370,2025-01-15,C00473,P020,Online,Accessories,Wireless Charger,0.0,60.0,32.0,3,180.0,96.0,84.0
200371,2025-01-06,C00654,P001,Online,Computers,Laptop Pro 14,0.1,1620.0,1350.0,2,3240.0,2700.0,540.0
200372,2025-09-19,C00020,P015,In‑Store,Audio,Bluetooth Speaker,0.0,180.0,110.0,2,360.0,220.0,140.0
200373,2025-08-21,C00883,P026,In‑Store,Gaming,Controller,0.05,76.0,45.0,3,228.0,135.0,93.0
200374,2025-09-18,C00762,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200375,2025-09-14,C01023,P008,In‑Store,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
200376,2025-05-18,C01173,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,2,440.0,290.0,150.0
200377,2025-08-12,C00452,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
200378,2025-11-10,C00427,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
200379,2025-07-05,C00717,P018,Online,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
200380,2025-11-15,C00979,P019,In‑Store,Accessories,USB-C Hub,0.05,52.25,28.0,1,52.25,28.0,24.25
200381,2025-08-24,C00730,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
200382,2025-12-23,C00776,P003,In‑Store,Computers,Gaming Desktop,0.05,2090.0,1650.0,1,2090.0,1650.0,440.0
200383,2025-12-15,C00021,P019,Online,Accessories,USB-C Hub,0.1,49.5,28.0,3,148.5,84.0,64.5
200384,2025-11-13,C00061,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,4,220.0,112.0,108.0
200385,2025-03-13,C01117,P023,Online,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,3,660.0,435.0,225.0
200386,2025-11-03,C00796,P021,Online,Accessories,Phone Case,0.1,31.5,12.0,5,157.5,60.0,97.5
200387,2025-08-23,C00646,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
200388,2025-12-21,C00427,P014,Online,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
200389,2025-03-17,C01128,P020,Online,Accessories,Wireless Charger,0.05,57.0,32.0,1,57.0,32.0,25.0
200390,2025-03-30,C00429,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
200391,2025-03-17,C00075,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
200392,2025-03-07,C00447,P011,Online,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
200393,2025-03-23,C00967,P025,In‑Store,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
200394,2025-01-05,C00002,P023,In‑Store,Networking,Wi‑Fi Router AX,0.0,220.0,145.0,1,220.0,145.0,75.0
200395,2025-10-26,C00531,P010,In‑Store,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200396,2025-07-30,C00281,P021,In‑Store,Accessories,Phone Case,0.0,35.0,12.0,2,70.0,24.0,46.0
200397,2025-12-28,C00908,P026,In‑Store,Gaming,Controller,0.0,80.0,45.0,2,160.0,90.0,70.0
200398,2025-07-17,C00422,P010,In‑Store,TVs,4K LED TV 55,0.05,855.0,650.0,1,855.0,650.0,205.0
200399,2025-05-19,C01096,P016,Online,Audio,Soundbar 3.1,0.0,420.0,300.0,2,840.0,600.0,240.0
200400,2025-04-08,C00377,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,3,1140.0,780.0,360.0
200401,2025-05-22,C00405,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200402,2025-06-12,C00816,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,2,2600.0,1900.0,700.0
200403,2025-05-04,C00046,P004,In‑Store,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,2,2500.0,1900.0,600.0
200404,2025-07-29,C00608,P012,Online,TVs,4K OLED TV 55,0.0,1600.0,1200.0,1,1600.0,1200.0,400.0
200405,2025-03-27,C00396,P019,In‑Store,Accessories,USB-C Hub,0.0,55.0,28.0,1,55.0,28.0,27.0
200406,2025-07-02,C00301,P006,In‑Store,Phones,Smartphone Mini,0.0,900.0,620.0,1,900.0,620.0,280.0
200407,2025-04-02,C00848,P024,Online,Networking,Mesh Wi‑Fi 2‑Pack,0.0,380.0,260.0,1,380.0,260.0,120.0
200408,2025-06-16,C00585,P004,Online,Computers,2-in-1 Convertible 13,0.0,1250.0,950.0,1,1250.0,950.0,300.0
200409,2025-04-08,C00765,P025,Online,Gaming,Game Console,0.1,585.0,480.0,1,585.0,480.0,105.0
200410,2025-08-12,C00303,P004,In‑Store,Computers,2-in-1 Convertible 13,0.1,1125.0,950.0,1,1125.0,950.0,175.0
200411,2025-01-20,C00622,P009,Online,Tablets,Tablet Pro 13,0.1,990.0,770.0,1,990.0,770.0,220.0
200412,2025-12-28,C01055,P014,In‑Store,Audio,Noise Cancelling Headphones,0.0,350.0,220.0,1,350.0,220.0,130.0
200413,2025-12-12,C00554,P021,Online,Accessories,Phone Case,0.1,31.5,12.0,1,31.5,12.0,19.5
200414,2025-07-17,C00932,P010,Online,TVs,4K LED TV 55,0.0,900.0,650.0,1,900.0,650.0,250.0
200415,2025-12-06,C01150,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
200416,2025-10-20,C00523,P022,Online,Accessories,HDMI Cable,0.1,22.5,8.0,2,45.0,16.0,29.0
200417,2025-09-13,C00027,P008,Online,Tablets,Tablet 11,0.05,712.5,520.0,1,712.5,520.0,192.5
200418,2025-08-28,C00677,P008,Online,Tablets,Tablet 11,0.0,750.0,520.0,1,750.0,520.0,230.0
200419,2025-01-19,C00658,P025,Online,Gaming,Game Console,0.05,617.5,480.0,1,617.5,480.0,137.5
200420,2025-02-09,C00407,P026,In‑Store,Gaming,Controller,0.0,80.0,45.0,1,80.0,45.0,35.0
200421,2025-06-14,C00882,P009,Online,Tablets,Tablet Pro 13,0.0,1100.0,770.0,2,2200.0,1540.0,660.0
200422,2025-12-02,C00701,P001,Online,Computers,Laptop Pro 14,0.1,1620.0,1350.0,2,3240.0,2700.0,540.0
200423,2025-05-03,C00633,P010,Online,TVs,4K LED TV 55,0.1,810.0,650.0,1,810.0,650.0,160.0
200424,2025-04-07,C00028,P017,Online,Accessories,Wireless Mouse,0.15,34.0,18.0,2,68.0,36.0,32.0
200425,2025-04-15,C00558,P005,In‑Store,Phones,Smartphone X,0.1,1080.0,820.0,1,1080.0,820.0,260.0
200426,2025-06-27,C00435,P012,In‑Store,TVs,4K OLED TV 55,0.1,1440.0,1200.0,1,1440.0,1200.0,240.0
200427,2025-07-02,C00239,P021,Online,Accessories,Phone Case,0.0,35.0,12.0,1,35.0,12.0,23.0
200428,2025-08-15,C00753,P011,Online,TVs,4K LED TV 65,0.05,1235.0,950.0,1,1235.0,950.0,285.0
200429,2025-02-11,C00245,P017,In‑Store,Accessories,Wireless Mouse,0.05,38.0,18.0,2,76.0,36.0,40.0
200430,2025-10-18,C00369,P014,Online,Audio,Noise Cancelling Headphones,0.1,315.0,220.0,1,315.0,220.0,95.0
200431,2025-02-09,C00513,P003,Online,Computers,Gaming Desktop,0.1,1980.0,1650.0,1,1980.0,1650.0,330.0
200432,2025-08-11,C01185,P015,Online,Audio,Bluetooth Speaker,0.1,162.0,110.0,4,648.0,440.0,208.0
200433,2025-06-23,C01022,P010,Online,TVs,4K LED TV 55,0.05,855.0,650.0,2,1710.0,1300.0,410.0
200434,2025-12-27,C00750,P017,In‑Store,Accessories,Wireless Mouse,0.0,40.0,18.0,2,80.0,36.0,44.0
200435,2025-01-12,C01060,P025,Online,Gaming,Game Console,0.0,650.0,480.0,1,650.0,480.0,170.0
200436,2025-08-16,C00088,P011,Online,TVs,4K LED TV 65,0.0,1300.0,950.0,1,1300.0,950.0,350.0
200437,2025-11-24,C00862,P020,In‑Store,Accessories,Wireless Charger,0.05,57.0,32.0,2,114.0,64.0,50.0
200438,2025-06-20,C00537,P018,In‑Store,Accessories,Mechanical Keyboard,0.0,150.0,85.0,1,150.0,85.0,65.0
200439,2025-12-27,C00372,P016,In‑Store,Audio,Soundbar 3.1,0.0,420.0,300.0,1,420.0,300.0,120.0
200440,2025-03-04,C01022,P011,In‑Store,TVs,4K LED TV 65,0.1,1170.0,950.0,1,1170.0,950.0,220.0
200441,2025-11-07,C00275,P008,Online,Tablets,Tablet 11,0.1,675.0,520.0,1,675.0,520.0,155.0
200442,2025-07-29,C00529,P020,In‑Store,Accessories,Wireless Charger,0.1,54.0,32.0,4,216.0,128.0,88.0
200443,2025-06-20,C00202,P008,Online,Tablets,Tablet 11,0.05,712.5,520.0,1,712.5,520.0,192.5
200444,2025-07-31,C00508,P008,In‑Store,Tablets,Tablet 11,0.05,712.5,520.0,3,2137.5,1560.0,577.5
200445,2025-11-18,C00069,P007,Online,Phones,Smartphone Ultra,0.0,1450.0,980.0,1,1450.0,980.0,470.0
